ID,var_rpta_alt
41775#342726#737933,1
329577#582471#497871,0
387617#754141#326201,0
284124#499426#580916,0
510679#700437#379905,0
291633#477836#602506,1
395799#177050#911058,0
298696#759462#320880,1
487387#323399#759734,0
427484#353267#726602,1
554765#661063#419279,0
296944#655368#424974,1
276159#548443#531899,0
322582#397577#682325,1
132191#330778#749777,1
237128#856572#223770,1
350135#801285#279057,1
107982#362355#717499,1
335296#897549#182793,0
548545#979572#100770,0
291589#1039943#40399,0
624801#268128#814884,1
250379#790552#289790,0
339638#58043#1046930,1
162748#573250#507092,0
56186#1011625#68717,1
492840#266241#816761,1
189028#399285#680627,1
445337#259385#823602,1
342593#318592#764547,0
247883#881295#199047,0
98157#909200#171142,0
559714#1020863#59479,0
468750#816220#264122,1
217989#573486#506856,0
403368#226765#856048,1
325650#304604#778502,0
524028#67316#1037716,1
76203#105312#982465,0
446258#379972#699880,1
546857#995678#84664,1
518905#161725#926380,1
464675#192062#896179,0
62764#89035#1016269,0
454228#913773#166569,0
123410#99545#988238,0
395944#192761#895484,0
401473#526516#553826,1
438336#875467#204875,0
70990#428039#651952,0
556375#117329#970491,1
448809#786883#293459,1
463265#673786#406556,0
282723#522813#557529,0
496501#219179#863601,1
231797#217905#864866,1
427601#75215#1029843,0
359591#970129#110213,1
391723#86100#1019164,0
326630#876850#203492,0
277452#125547#962287,0
287392#49414#1055416,1
225030#532146#548196,1
479545#182638#905496,0
559950#811413#268929,0
19469#456778#623543,1
394351#1068288#12054,0
64014#118781#969050,0
523429#694683#385659,1
573708#59883#1045093,0
395439#149633#938459,0
316324#661909#418433,0
24662#944072#136270,0
169854#163560#924560,1
208669#879078#201264,0
627851#155517#932589,1
590442#521774#558568,1
392439#504185#576157,0
262214#175395#912705,1
383801#134165#953863,0
199612#432172#647902,1
151734#834822#245520,0
122578#1044647#35695,0
155226#399415#680497,0
241884#266381#816619,1
61876#693207#387135,0
168015#566295#514047,1
230384#728672#351670,0
560131#362744#717111,1
244641#1027576#52766,0
292829#948218#132124,1
204282#844862#235480,1
351499#62044#1042941,0
91006#481674#598668,0
582082#369708#710147,0
587942#54643#1050308,1
244198#821639#258703,1
585312#306238#776873,1
291635#915188#165154,0
430899#286674#796386,1
155337#973224#107118,1
436916#555988#524354,0
194838#1000236#80106,0
608938#40214#1064882,1
204390#1059509#20833,0
384868#610374#469968,0
527487#49101#1055726,0
598357#884918#195424,1
269669#168260#919873,1
544060#857739#222603,0
420349#721823#358519,0
171980#82448#1022804,0
328670#292585#790483,0
20122#272815#810201,1
208342#916840#163502,0
251694#39855#1065237,1
460609#705969#374373,0
47372#298473#784629,1
591360#1028806#51536,0
10466#170223#917913,0
74233#737328#343014,0
259153#93842#993934,0
207710#539678#540664,0
379273#1070383#9959,0
394109#59036#1045938,1
539564#705302#375040,0
95198#1009956#70386,1
80858#518578#561764,0
299261#1070180#10162,1
421020#1067980#12362,0
557790#628875#451467,1
559405#856953#223389,0
283710#657249#423093,0
18625#435131#645073,1
240719#269542#813468,1
517193#680252#400090,1
408163#906260#174082,0
90791#503752#576590,0
15360#898961#181381,0
146426#987684#92658,1
609389#322611#760528,0
126504#886532#193810,0
274632#280646#802396,1
618706#1067401#12941,0
47245#779234#301108,1
423621#907407#172935,1
628616#735736#344606,1
296565#487043#593299,0
272995#281943#801104,1
249681#711528#368814,0
588846#866826#213516,0
299457#261827#821158,1
507916#250498#832502,0
628929#180311#907813,1
377784#154409#933705,0
188067#122319#965498,1
585851#944272#136070,1
430567#808928#271414,0
517918#637151#443191,1
22604#253664#829335,1
561296#52053#1052895,0
544288#492202#588140,0
493049#214757#867998,1
401817#702949#377393,1
300256#245381#837616,0
188504#302872#780243,1
132132#498348#581994,0
431062#873911#206431,0
13673#807800#272542,0
170963#1077227#3115,0
329426#299406#783694,1
540563#427434#652550,1
241272#178765#909357,0
177749#472934#607408,1
23404#549832#530510,1
327152#293310#789768,1
36321#484253#596089,0
365980#174797#913311,0
189410#591384#488958,0
401272#607948#472394,1
162021#120833#966987,1
414691#699547#380795,0
229998#314398#768740,1
581826#795884#284458,0
497417#832153#248189,0
365948#389454#690396,0
135189#826503#253839,0
51121#899924#180418,0
232446#428336#651662,0
216960#44123#1060695,0
582195#173412#914709,1
57563#798005#282337,0
300565#585820#494522,1
158655#346771#733937,0
46218#1024738#55604,0
86908#958059#122283,1
127821#898545#181797,0
130880#545222#535120,0
592333#566751#513591,1
218107#467420#612922,1
266645#803037#277305,0
358971#963358#116984,1
357533#66987#1038043,1
164798#955351#124991,0
127548#635756#444586,1
64260#646191#434151,0
78468#38856#1066234,0
144460#733006#347336,0
368084#360010#719853,1
153498#375541#704314,1
61462#282764#800290,1
471821#541701#538641,1
339890#778634#301708,0
234201#624029#456313,1
232380#966741#113601,1
271545#850227#230115,1
602062#624452#455890,0
436708#625831#454511,1
298804#995048#85294,1
118928#99565#988217,1
39159#730838#349504,1
573327#872570#207772,1
226554#1057763#22579,0
96851#480475#599867,0
374945#150922#937173,0
203976#1025372#54970,0
108159#483812#596530,0
87202#726626#353716,1
450627#465148#615194,0
79396#182739#905395,1
483321#606788#473554,1
143468#765536#314806,0
140067#114666#973155,1
128427#460093#620249,1
18477#826020#254322,0
531498#661472#418870,0
114271#842998#237344,0
110472#888371#191971,0
168764#297861#785243,0
315835#798414#281928,1
350211#867802#212540,0
284125#643514#436828,0
364040#592151#488191,0
89328#316134#767005,0
583277#480179#600163,0
328523#145848#942248,0
110806#400489#679417,1
270#128841#959006,1
99500#112726#975087,1
264707#725419#354923,1
278422#405997#673927,0
266331#1045042#35300,0
117766#452988#627362,1
64079#686434#393908,0
72300#606337#474005,0
593977#102311#985459,0
5030#33184#1071840,1
65794#159863#928237,1
244634#1022070#58272,0
600646#495941#584401,1
146953#344843#735836,1
534743#395579#684330,1
340348#661561#418781,0
193129#595137#485205,1
211790#730036#350306,0
526556#869860#210482,0
80282#562625#517717,1
488973#878850#201492,1
578875#419117#660872,0
266604#513034#567308,0
296311#189111#899096,1
319270#725583#354759,1
341956#171280#916853,1
535918#874561#205781,1
339114#481561#598781,0
471686#351263#729503,1
330722#328505#754659,1
118104#366661#713198,0
444846#75727#1029338,0
581511#878356#201986,0
233608#436709#643567,1
567560#871516#208826,0
594519#130798#957053,0
567456#821439#258903,0
385040#611711#468631,0
127349#633435#446907,0
142979#140058#948047,0
582648#828198#252144,1
93254#342379#738285,0
136973#44126#1060691,1
211796#878263#202079,1
104089#249973#833027,1
384594#420952#659037,0
498912#969563#110779,1
527951#309970#773164,1
359389#191655#896583,1
290434#725806#354536,1
361692#486554#593788,1
370175#725739#354603,1
332902#947546#132796,0
234747#1001906#78436,1
284774#134010#954011,0
612763#66438#1038593,1
571907#851843#228499,0
593336#37287#1067772,1
402871#748861#331481,1
565481#482293#598049,0
384953#464144#616198,0
246639#743105#337237,0
65785#244420#838576,0
93928#562499#517843,0
404457#1049722#30620,0
195853#705373#374969,0
250384#259301#823688,0
88866#167167#920960,0
85676#868208#212134,1
40542#340479#740163,1
34823#806923#273419,1
174966#821660#258682,0
553533#67562#1037474,0
529236#898747#181595,1
128266#1015246#65096,0
541760#211628#871127,1
459318#701210#379132,0
570091#270239#812774,1
209143#636129#444213,1
439737#124912#962916,0
1460#200247#888021,1
208836#290039#793018,0
571238#789673#290669,1
242831#558727#521615,0
65232#983000#97342,0
389117#41678#1063426,1
479276#509031#571311,0
418620#717744#362598,0
479276#509093#571249,0
514408#167873#920258,0
527794#1014765#65577,1
360490#766674#313668,0
301836#432933#647163,1
60983#887322#193020,0
169063#845766#234576,0
576408#715965#364377,1
256447#515284#565058,0
469933#948173#132169,0
186569#705375#374967,0
71212#132060#955842,0
603283#404389#675533,0
266290#349405#731351,0
255374#715118#365224,0
152067#414471#665457,1
174751#329340#751357,0
530810#907972#172370,1
171613#539909#540433,0
119306#783600#296742,0
491324#262501#820482,1
342684#709326#371016,0
626702#374676#705174,0
115860#686131#394211,1
507358#275168#807861,1
265963#395472#684439,1
76759#978864#101478,0
481200#859513#220829,0
314990#725080#355262,0
544400#664764#415578,1
374788#1037917#42425,0
260299#46364#1058466,0
354249#60148#1044830,1
465603#268878#814135,1
438427#387749#692105,1
165220#855539#224803,0
479550#171622#916510,0
425529#996839#83503,1
338099#679537#400805,1
192753#607240#473102,1
18853#654244#426098,0
307206#698718#381624,0
331455#129184#958667,1
38280#705723#374619,0
309871#550797#529545,0
233229#1028838#51504,1
19260#782946#297396,0
471157#824317#256025,0
542597#1058468#21874,1
497834#880386#199956,0
177529#130203#957641,0
387285#846006#234336,0
599147#782272#298070,0
240217#427385#652599,1
138635#373303#706550,1
302231#34509#1070530,1
481340#843088#237254,0
173218#780296#300046,1
224949#943021#137321,1
142610#406615#673306,0
286912#839127#241215,0
203496#300833#782281,1
357591#1011548#68794,0
257575#310926#772211,1
164798#955324#125018,0
78045#151959#936145,0
256163#679557#400785,0
617302#239542#843475,0
315715#814826#265516,1
384083#792077#288265,0
582672#428615#651381,1
410060#384633#695224,1
155440#910302#170040,0
474182#423516#656470,1
50460#507544#572798,0
132593#242726#840284,1
112376#411911#668008,0
566623#686418#393924,0
191754#598101#482241,0
73482#1039798#40544,0
590870#469276#611066,0
419847#272538#810480,1
277019#764008#316334,1
253208#530660#549682,0
353762#230973#851860,1
535019#394970#684941,1
582546#304167#778940,1
335712#327069#756061,1
368174#52056#1052892,1
46315#638449#441893,1
476043#641301#439041,1
411950#252941#830067,0
219799#834710#245632,1
216892#759480#320862,0
535552#49591#1055245,0
148888#1042289#38053,1
536128#274567#808454,0
113445#108670#979126,0
514900#494801#585541,1
569921#882033#198309,0
231402#629323#451019,1
555647#34299#1070735,0
394048#600391#479951,0
287778#619468#460874,1
617083#428035#651956,1
443367#262017#820966,1
604872#106211#981571,0
248453#532966#547376,0
523182#167812#920320,1
41603#532090#548252,1
323838#393564#686345,1
18003#232110#850727,1
269282#990526#89816,1
308346#534822#545520,0
127340#946032#134310,0
497688#707981#372361,0
111688#218456#864316,1
465699#921655#158687,0
286792#1044051#36291,0
254058#840681#239661,0
262156#256444#826538,1
241166#1015494#64848,1
593528#99683#988100,1
538493#844841#235501,0
220660#620561#459781,1
465802#947343#132999,0
385048#1049489#30853,0
206691#320068#763083,0
316681#661495#418847,1
175453#924304#156038,1
410412#841182#239160,0
252309#493488#586854,1
420100#389435#690415,1
271227#453019#627330,1
568264#440781#639530,1
173032#710551#369791,1
71093#523938#556404,1
23746#1072045#8297,0
613851#182561#905573,1
155327#295492#787603,1
544603#224070#858732,1
57368#196606#891653,0
123266#870406#209936,0
535222#62436#1042552,0
235272#1002263#78079,0
598719#92796#994972,1
175240#882369#197973,0
484465#51041#1053873,0
517495#387677#692177,0
155185#814381#265961,0
34100#1025662#54680,0
503901#192004#896237,0
410568#876225#204117,0
90302#305908#777202,0
362676#801091#279251,0
421645#753868#326474,1
204052#983649#96693,1
400721#369199#710659,0
70780#609285#471057,1
129024#121148#966674,1
489197#225071#857738,1
113836#1068603#11739,0
106791#446865#633479,0
324598#558016#522326,0
403773#903216#177126,1
479783#205488#879782,1
510721#885617#194725,1
13348#390496#689400,1
320947#73272#1031781,0
90848#424840#655137,0
46508#390442#689450,1
475952#641781#438561,0
333353#589009#491333,0
215693#364933#714921,0
156365#548155#532187,0
277920#888208#192134,0
336652#763727#316615,0
131034#175997#912101,0
488242#1011947#68395,0
197802#1001222#79120,0
296788#662445#417897,0
529647#230814#852022,1
568743#422829#657155,1
16276#382962#696889,1
375400#752552#327790,1
69409#752488#327854,1
633372#1029430#50912,0
673#890431#189911,0
40454#510017#570325,0
355609#593182#487160,1
439309#722690#357652,1
377895#65840#1039180,1
200679#207080#875591,1
418810#525750#554592,1
253662#478318#602024,0
253662#478283#602059,0
320435#982534#97808,0
173273#420397#659592,1
229071#1054185#26157,1
530878#488196#592146,0
11479#473554#606788,0
463475#50784#1054113,0
494583#376977#702879,1
144545#217819#864951,0
582206#286025#797039,1
619511#296144#786960,1
217595#735707#344635,0
550129#538636#541706,0
138133#610169#470173,0
270931#714463#365879,1
237497#34424#1070615,1
265670#617285#463057,1
162162#573271#507071,0
473336#287974#795096,0
112731#313853#769286,0
130979#348413#732330,0
502143#263322#819666,0
412532#543764#536578,0
615861#85782#1019478,0
345972#462300#618035,1
421879#312338#770806,1
553042#251100#831899,0
330214#788731#291611,0
67600#475361#604981,0
595447#764169#316173,0
380910#289496#793563,1
171167#887211#193131,0
172360#445207#635124,0
618648#962183#118159,0
111217#49393#1055437,0
488088#993167#87175,1
237402#543026#537316,1
96522#926672#153670,1
234581#1068568#11774,0
170050#1071011#9331,1
136874#450260#630111,1
540309#669729#410613,0
268475#807997#272345,1
147717#695304#385038,1
233425#761858#318484,1
242489#702368#377974,1
605863#158993#929116,0
44078#170347#917792,1
188079#495135#585207,1
124325#892574#187768,1
2890#788621#291721,0
77315#648818#431524,0
422625#212085#870668,1
502866#792741#287601,0
145251#152859#935243,0
268543#838416#241926,0
519139#868769#211573,0
470231#838899#241443,0
112191#944481#135861,1
463876#786414#293928,0
189378#176636#911472,0
274461#101792#985979,0
137588#1055240#25102,0
233306#752928#327414,1
507538#1028538#51804,0
594431#108683#979112,0
608088#204099#881152,1
15734#268847#814165,0
54925#535705#544637,1
392740#374685#705165,1
78656#123258#964564,1
486638#760892#319450,1
469874#402789#677131,1
527549#663302#417040,1
397271#811833#268509,1
551800#241333#841689,1
160979#691563#388779,1
309670#967893#112449,0
502731#138265#949834,1
15024#645983#434359,1
463872#406453#673468,1
194553#203084#882148,0
123329#411284#668638,1
390544#457183#623145,1
98360#447353#632996,0
448953#35855#1069198,0
51548#322725#760411,0
104647#447008#633341,0
447515#685873#394469,0
59524#1056562#23780,1
387667#93190#994577,1
315417#613823#466519,0
496794#96403#991370,1
449724#638776#441566,0
285959#1059631#20711,1
113298#33357#1071670,1
550851#564247#516095,0
629936#950778#129564,0
238269#390007#689859,1
401473#526520#553822,1
184619#1048493#31849,0
488110#276929#806099,1
610221#669171#411171,1
497999#553599#526743,0
476120#478851#601491,0
154166#396850#683054,1
484982#322561#760577,0
287695#696531#383811,0
301463#380266#699590,0
416873#510926#569416,0
624462#221530#861260,1
392611#408599#671319,1
372923#716312#364030,0
303337#250716#832285,0
478130#1042703#37639,0
281772#234282#848570,1
422672#590949#489393,0
258430#1047844#32498,0
492342#258004#824982,1
489181#230336#852501,1
204147#672222#408120,0
111999#179790#908332,1
388231#591430#488912,0
262342#831176#249166,0
397469#440077#640232,0
213191#737538#342804,0
46597#462868#617474,0
182634#626931#453411,1
16328#510510#569832,0
257600#1048837#31505,0
587537#202646#882591,1
80858#518509#561833,0
236908#683920#396422,0
543443#852576#227766,0
365452#600775#479567,1
164029#561064#519278,0
474512#174431#913681,1
308627#608214#472128,1
173891#979094#101248,1
614541#669262#411080,0
113358#411441#668481,1
147881#642530#437812,0
81110#518736#561606,1
497406#626330#454012,1
482125#1044148#36194,1
295076#522625#557717,0
523923#263260#819730,1
508341#440091#640218,0
91972#630267#450075,1
214832#395552#684359,1
6010#995532#84810,1
305022#471008#609334,1
541886#315012#768125,1
558818#792457#287885,0
487644#74565#1030484,0
514329#246537#836457,1
375974#1069517#10825,1
361983#956612#123730,1
516011#794527#285815,0
543588#1022445#57897,1
336336#55167#1049784,0
185100#367859#712004,1
490871#78029#1027067,0
418486#793745#286597,0
136008#214146#868614,1
440301#774349#305993,0
221710#171910#916215,1
468515#448580#631776,1
255967#228484#854343,0
388110#567418#512924,0
429594#955211#125131,1
594546#470466#609876,1
217657#723990#356352,1
24773#518921#561421,0
479191#1005576#74766,0
547131#564250#516092,0
404565#1045230#35112,1
68605#304597#778509,0
422732#800430#279912,1
90656#168175#919959,0
62896#466263#614079,1
42238#419556#660436,1
405782#997657#82685,1
404751#444119#636205,0
600646#495969#584373,1
15794#477583#602759,0
185424#126006#961826,0
592584#234835#848035,0
246017#452489#627866,0
